Date;ADOBE_INC_USD;AIR_LIQUIDE_SA;ALIBABA_GROUP_HOLDING_LTD_REPR__8SH;ALLIANZ_SE;AMAZON_COM_INC_USD;AMUNDI_IS_GOVT_BOND_LOWEST_RATED;ANHEUSER BUSH_INBEV;ARCELORMITTAL_SA;ATOS_SE;AXA_SA;BERKSHIRE_HATHAWAY_INCB _USD;BLACKROCK_GF_SUSTAINABLE_ENERGY;BROWN_ADVISORY US_SUSTAINABLE_GROWTH_FD;CADEUR_Curncy;CANDRIAM_SRI_BOND_GLOBAL_HIGH_YIELD;CANDRIAM_SRI_EQUITY_EMERGING_MARKETS;CHFEUR_Curncy;COMGEST_GROWTH_EUROPE;DKKEUR_Curncy;ENBW_ENERGIE_BADEN _3_625%_2014 76_02APR;ENEL_S_P_A_;ENGIE_SA;EUR_Curncy;FFG_SICAV_GLOBAL_FLEXIBLE SUSTAINABLE;FLOSSBACH_VS MULTIPLE_OPPORT__II__D_SHS;GAM_MULTIBOND LOCAL_EMERGING_BOND;GBPEUR_Curncy;GLENCORE_FUNDING_LLC_3%_2017 22_27APR;GROUPE_BRUXELLES_LAMBERT_SA;ING_ARIA_CORPORATE_+_R_CAP;ING_ARIA_SUSTAINABLE_BONDS_R;ING_ARIA EURO_SHORT_DUR_RET_BD_R_CAP;INVESCO_FS_ASIAN_EQUITY_FUND;INVESCO_PHYSICAL_GOLD_USD;ISHARES_II__GLOBAL_WATER_UCITS_EUR;ISHARES_PLCCORE_S&P_500_UCITS_ETFUSD;ISHARES_V S&P_500_FINANCIALS_SECTOR;IVO_FUNDS_FIXED_INCOME;JPMORGAN_CHINA_A SHARE_OPPORTUNITIES;JPMORGAN_EMERGING_MARKETS_SUSTAINABLE;JPMORGAN_JAPAN_EQUITY_EUR;JUST_EAT_TAKEAWAY_COM_N_V;KBC_GROUP_SA NV;LVMH_MOET_HENNESSY_LOUIS_VUITTON_SE;LYXOR_IF_EURO_6M;MAINFIRST_SIC_TOP_EUROPEAN_IDEAS;MCDONALD'S_CORP_USD;MEDTRONIC_PLC_USD;MERCK_&_CO_INC_USD;MICHELIN_SA_ORD;MICROSOFT_CORP_USD;MULTI_ULS_LYXOR_EURO_STOXX_BANKS;NOKEUR_Curncy;NORDEA_1_EMERGING_MARKET_BOND;PEPSICO_INC_USD;PICTET_DIGITAL;PIMCO_FGIS_EMERGING_MARKETS_BONDS_ESG;POLAR_CF_PLC_GLOBAL_TECHNOLOGY_FUND;PRINCIPAL_GIF PREFERRED_SECURITIES;QUALCOMM_INC;ROCHE_HOLDING_LTD_CHF;ROYAL_DUTCH_SHELL_PLCA _EUR;ROYAL_PHILIPS_NV;SALESFORCE_COM_INC_USD;SEKEUR_Curncy;SOLVAY_SA;SSGA_SPDR_EUROPE S&P_US_DIVI_ARISTOUSD;THREADNEEDLE_LUXGLOBAL_EQUITY_INCOME;THREADNEEDLE_LUX PAN_EUROPEAN_SMALL;TOTALENERGIES_SE;UBAM_SICAV_POSITIVE_IMPACT_EQUITY;UBS_LUX_EQUITY_ALL_CHINA_USD;UNILEVER_PLC_EUR;USDEUR_Curncy;VEOLIA_ENVIRONNEMENT_SA;VISA_INCA _USD;WELLINGTON_MF GLOBAL_HEALTH_CARE_EQUITY
18/09/2021;654.48;175.5;160.05;223.625;3462.52;258.8449;57.28;27.21;53.7;26.85;276.76;18.31;24.95;0.6679;1170.86;160.42;0.9148;40.66;0.1345;100.061;6.959;11.834;1.1725;129.18;165.35;296.64;1.1709;102.52;113.14;720.58;593.13;101.9;9.24;169.61;63.0616;44.2378;10.34;133.95;36.83;135.45;17.95;87.2653;71.9;739;996.3245;132.01;242.49;129.7;71.68;162.25;299.87;93.369;0.098;148.08;154.13;554.92;18.25;91.21;12.8;133.6;365.8001;19.8;46.66;260.53;0.09823;135.5147;67.3537;12.7297;14.5712;45.51;147.57;113.84;54.69;0.8529;33.0614;221.75;51.2498
19/09/2021;654.48;175.5;160.05;223.625;3462.52;258.8449;57.28;27.21;53.7;26.85;276.76;18.31;24.95;0.6679;1170.86;160.42;0.9148;40.66;0.1345;100.061;6.959;11.834;1.1725;129.18;165.35;296.64;1.1709;102.52;113.14;720.58;593.13;101.9;9.24;169.61;63.0616;44.2378;10.34;133.95;36.83;135.45;17.95;87.2653;71.9;739;996.3245;132.01;242.49;129.7;71.68;162.25;299.87;93.369;0.098;148.08;154.13;554.92;18.25;91.21;12.8;133.6;365.8001;19.8;46.66;260.53;0.09823;135.5147;67.3537;12.7297;14.5712;45.51;147.57;113.84;54.69;0.8529;33.0614;221.75;51.2498
20/09/2021;641.29;165.7373;151.49;216.665;3355.73;259.14;56.53;25.025;53.7;25.96;274.2;17.9;24.57;0.6651;1164.45;160.42;0.9191;40.32;0.1345;100.061;6.84;11.746;1.1726;128.62;164.41;294.93;1.1646;102.477;113.14;720.72;593.96;101.88;9.07;170.59;63.0616;43.4718;10.1;133.61;36.83;132.63;17.95;87.2653;69.44;728.9;996.3706;129.9;239.09;128.73;71.93;150.9;294.3;88.416;0.0977;147.37;153.61;543.22;18.16;89.5;12.79;132.76;362.5;19.55;47.112;258.22;0.09827;135.5147;60.6;12.564;14.3595;44.92;145.22;113.84;55.55;0.8528;31.98;220.05;50.6657
21/09/2021;645.89;168.25;150.18;219.75;3343.63;259.4239;57.33;24.635;53.7;25.96;273.18;18;24.68;0.6655;1165.66;160.42;0.9233;40.83;0.1345;100.061;6.899;11.75;1.1726;128.64;163.25;295.25;1.1649;102.486;113.99;720.58;594.11;101.87;9.11;172.32;63.0616;43.4718;10.14;133.6;36.83;133.16;17.74;87.2653;70;740.7;996.3673;130.69;240.5;127.84;71.97;151.25;294.8;88.505;0.0982;147.39;153.54;543.06;18.17;89.83;12.8;131.75;366.62;20.35;46.47;257.97;0.09811;135.5147;64.9025;12.5924;14.5054;44.5;146.11;113.84;54.8475;0.8528;31.35;220.17;50.8961
22/09/2021;626.08;169.08;151.89;222.55;3380.05;259.7563;58.4;25.74;53.7;27.72;274.07;18.12;24.91;0.6698;1167.02;160.42;0.9235;40.95;0.1345;100.061;6.94;11.63;1.1687;128.5;163.87;296.12;1.1651;102.465;110.89;720.61;594.44;101.86;9.08;172.055;63.0616;43.95;10.275;133.67;36.83;133.18;17.55;87.2653;71.5;755;996.3072;132.71;243.13;128.91;72.04;151.25;298.58;91.027;0.0987;147.17;154.01;544.18;18.16;90.46;12.8;133.01;374.96;20.62;45.832;259.17;0.09834;135.5147;65.4027;12.6736;14.5457;44.79;147.33;113.84;56;0.8556;31.35;222.75;50.8656
23/09/2021;630.84;170.137;151.19;224.25;3416;258.475;58.5;26.035;53.7;26.9275;278.12;18.31;25.18;0.6731;1166.66;159.22;0.9212;41.27;0.1345;100.061;7.079;11.754;1.1739;128.04;164.24;296.22;1.1689;102.459;113.75;719.16;592.44;101.84;9.19;169.18;69.4652;44.15;10.54;133.68;36.83;134.53;17.55;80.75;72.16;769.5699;996.2473;134.21;244.78;130.64;73.05;151.25;299.56;93.243;0.0993;147.1;154.13;549.18;18.11;91.34;12.79;133.91;374.99;20.68;46.6136;277.86;0.09871;135.5147;66.0869;12.7536;14.7048;46.23;148.74;111.85;56.1565;0.8519;32.525;228.31;51.2629
24/09/2021;622.71;170.137;145.08;228.6625;3425.52;257.63;57.94;25.83;53.7;26.95;277.87;18.18;25.12;0.6744;1165.5;159.01;0.923;40.84;0.1345;100.061;7.018;11.7;1.172;127.7;164.61;294.19;1.1664;102.446;113.75;718.6;591.39;101.82;9.16;169.47;69.4652;44.15;10.6003;133.67;37.16;134.29;17.75;80.75;72.94;757.92;996.2284;133.05;246.42;130.02;73.61;151.25;299.35;93.567;0.0994;146.25;154.2;548.31;18.01;91.46;12.78;133.88;371.9999;20.62;46.442;285.63;0.09864;135.5147;66.1731;12.7428;14.489;47.1;146.83;111.35;56.53;0.8532;32.525;231.59;50.8445
25/09/2021;622.71;170.137;145.08;228.6625;3425.52;257.63;57.94;25.83;53.7;26.95;277.87;18.18;25.12;0.6744;1165.5;159.01;0.923;40.84;0.1345;100.061;7.018;11.7;1.172;127.7;164.61;294.19;1.1664;102.446;113.75;718.6;591.39;101.82;9.16;169.47;69.4652;44.15;10.6003;133.67;37.16;134.29;17.75;80.75;72.94;757.92;996.2284;133.05;246.42;130.02;73.61;151.25;299.35;93.567;0.0994;146.25;154.2;548.31;18.01;91.46;12.78;133.88;371.9999;20.62;46.442;285.63;0.09864;135.5147;66.1731;12.7428;14.489;47.1;146.83;111.35;56.53;0.8532;32.525;231.59;50.8445
26/09/2021;622.71;170.137;145.08;228.6625;3425.52;257.63;57.94;25.83;53.7;26.95;277.87;18.18;25.12;0.6744;1165.5;159.01;0.923;40.84;0.1345;100.061;7.018;11.7;1.172;127.7;164.61;294.19;1.1664;102.446;113.75;718.6;591.39;101.82;9.16;169.47;69.4652;44.15;10.6003;133.67;37.16;134.29;17.75;80.75;72.94;757.92;996.2284;133.05;246.42;130.02;73.61;151.25;299.35;93.567;0.0994;146.25;154.2;548.31;18.01;91.46;12.78;133.88;371.9999;20.62;46.442;285.63;0.09864;135.5147;66.1731;12.7428;14.489;47.1;146.83;111.35;56.53;0.8532;32.525;231.59;50.8445
27/09/2021;603.65;170.137;150.18;232.5;3405.8;257.6545;59.52;26;53.7;27.815;279.72;18.05;24.67;0.6771;1164.03;159.31;0.9236;40.27;0.1345;100.061;6.947;11.85;1.1695;127.02;164.68;293.84;1.1714;102.417;113.75;718.46;591.15;101.82;9.18;169.62;69.4652;43;10.69;133.67;37.68;134.28;17.56;80.75;76.48;742;996.1926;132.59;248.11;128.75;73.36;151.25;294.17;96.514;0.0994;145.51;152.72;546.79;17.95;90.59;12.77;133.48;374.9999;21.8;46.29;279.68;0.09815;135.5147;66.1731;12.7738;14.3019;48.58;145.1;112.69;56.53;0.8551;31.88;229.6;50.4626
28/09/2021;578.77;168.52;152.39;234;3315.96;257.05;59.1;25.59;53.7;27.92;276.79;17.68;23.86;0.6747;1161.32;158.16;0.921;39.08;0.1345;100.061;6.837;11.624;1.1683;125.85;164.33;291.42;1.1587;102.432;111.5;717.89;590.36;101.8;9.23;168.3;69.4652;43;10.65;133.47;37.59;133.12;17.15;80.75;76.58;726.93;996.1617;130.42;243.77;126;73.32;153.075;283.52;94.679;0.0988;144.69;151.05;542.05;17.85;87.45;12.72;129.9;357.2;22.06;46.918;272.28;0.09798;135.5147;66.15;12.6201;13.8639;49.42;141.38;113.61;54.2669;0.8559;31.88;225.56;49.4951
29/09/2021;577.7;168.52;147.58;229.25;3301.12;257.25;57.95;25.845;53.7;27.77;277.29;17.53;23.85;0.676;1162.02;156.27;0.9225;39.19;0.1345;100.061;6.793;11.618;1.1598;125.89;162.32;290.73;1.1578;102.42;111.5;718.15;590.77;101.81;9.16;167.6;66.5833;43;10.5752;133.41;37.33;131.91;16.72;80.75;76.8;725;996.1941;130.54;244.28;126.58;75.09;153.075;284;96.33;0.0983;144.79;152.3;539.07;17.87;86.44;12.73;129.28;361.5;22.13;46.918;270.5;0.0979;135.5147;66.15;12.6566;13.8275;47.8734;141.45;113.85;54.9125;0.8622;30.405;226.68;49.4927
30/09/2021;575.72;165.42;148.05;231.81;3285.04;256.8;56.94;26.46;53.7;27.77;272.94;17.43;23.68;0.6811;1161.86;157.36;0.9272;39.1;0.1345;100.061;6.651;11.342;1.158;126.16;162.52;290.55;1.164;102.402;111.5;717.79;590.28;101.8;9.21;170.395;66.8965;43.4;10.51;133.38;37.81;132.21;16.82;80.75;78.04;716.2;996.1498;131.04;241.11;125.35;75.11;153.075;281.92;96.368;0.0987;144.77;150.41;534.73;17.85;86.5;12.73;128.98;365.52;22.16;45.324;271.22;0.09858;135.5147;66.15;12.6202;13.9015;48.56;141.71;113.66;54.3516;0.8638;30.405;222.75;49.3273
01/10/2021;577.47;163.0685;144.2;225.04;3283.26;257.375;56.15;25.13;53.8049;27.77;275.71;17.3;23.82;0.682;1161.01;156.51;0.9269;39.05;0.1345;100.061;6.729;11.624;1.1596;125.52;162.29;291.54;1.1683;102.416;111.32;718.15;591.14;101.8;9.13;170.22;66.8965;43.4;10.3952;133.41;37.81;131.44;16.59;80.75;78.16;730;996.1916;130.66;242.93;127.31;81.4;153.075;289.1;95.445;0.0999;144.4;150.95;532.56;17.83;87.07;12.74;128.71;372.5;22.28;44.672;275.26;0.09858;135.5147;65.6328;12.6375;13.8003;49.22;140.78;113.66;54.78;0.8626;30.405;230.46;49.292
02/10/2021;577.47;163.0685;144.2;225.04;3283.26;257.375;56.15;25.13;53.8049;27.77;275.71;17.3;23.82;0.682;1161.01;156.51;0.9269;39.05;0.1345;100.061;6.729;11.624;1.1596;125.52;162.29;291.54;1.1683;102.416;111.32;718.15;591.14;101.8;9.13;170.22;66.8965;43.4;10.3952;133.41;37.81;131.44;16.59;80.75;78.16;730;996.1916;130.66;242.93;127.31;81.4;153.075;289.1;95.445;0.0999;144.4;150.95;532.56;17.83;87.07;12.74;128.71;372.5;22.28;44.672;275.26;0.09858;135.5147;65.6328;12.6375;13.8003;49.22;140.78;113.66;54.78;0.8626;30.405;230.46;49.292
03/10/2021;577.47;163.0685;144.2;225.04;3283.26;257.375;56.15;25.13;53.8049;27.77;275.71;17.3;23.82;0.682;1161.01;156.51;0.9269;39.05;0.1345;100.061;6.729;11.624;1.1596;125.52;162.29;291.54;1.1683;102.416;111.32;718.15;591.14;101.8;9.13;170.22;66.8965;43.4;10.3952;133.41;37.81;131.44;16.59;80.75;78.16;730;996.1916;130.66;242.93;127.31;81.4;153.075;289.1;95.445;0.0999;144.4;150.95;532.56;17.83;87.07;12.74;128.71;372.5;22.28;44.672;275.26;0.09858;135.5147;65.6328;12.6375;13.8003;49.22;140.78;113.66;54.78;0.8626;30.405;230.46;49.292
04/10/2021;558.49;166.42;139.63;224.0001;3189.78;257.2479;56;24.845;53.0971;27.77;273.64;17.24;23.27;0.6837;1159.82;155.93;0.9308;38.79;0.1345;100.061;6.738;11.698;1.1621;125.16;162.5;290.59;1.171;102.412;111.32;717.9;590.73;101.8;9.13;170.71;66.8965;43.4;10.53;133.36;37.81;129.92;16.29;75.2242;78.06;720.08;996.1762;128.77;243.08;125.05;83.1;153.075;283.11;94.874;0.1004;144.23;150.2;528.48;17.8;84.8;12.74;126.68;375.77;22.8;43.114;270.86;0.09858;135.5147;65.6328;12.569;13.6617;49.3;139.4;113.66;54.86;0.8606;30.405;224.73;48.5882
05/10/2021;566.7;165.22;143.14;225.85;3221;256.6747;56.306;25.235;52.235;28;278.05;17.07;23.55;0.6854;1159;155.05;0.9289;39.2;0.1344;100.061;6.793;11.852;1.1598;125.04;160.84;289.6;1.175;102.389;110;717.23;589.95;101.79;9.12;170.22;66.8965;43.4;10.6746;133.12;37.81;129.84;15.97;75.2242;80.58;736;996.2242;129.8;245.22;125.8;81.6;153.075;288.76;98.704;0.1011;143.9;151.09;527.31;17.76;85.71;12.72;127.53;362.5001;23;43.96;271.77;0.09864;135.5147;65.6328;12.6636;13.7949;50.27;139.93;113.66;54.86;0.8623;30.405;224.28;48.6069
06/10/2021;570.31;165.22;144.1;220.5;3262.01;256.5;54.56;24.245;52.235;27.66;280.22;16.94;23.73;0.6873;1155.96;154.4;0.933;38.88;0.1344;100.061;6.728;11.656;1.1556;125.29;161.8;288.94;1.1753;102.391;110;716.74;589.5;101.77;9.14;170.135;65.903;43.088;10.5897;133;37.81;128.61;15.97;76.0022;80.48;729.13;996.1854;128.11;247.1;126.09;80.66;153.075;293.11;97.899;0.1008;143.27;154.96;523.66;17.72;86.21;12.71;128.06;377.4822;22.2335;43.31;275.27;0.09828;135.5147;65.6328;12.6807;13.6244;49.92;139.34;113.66;52.745;0.8653;30.405;226.51;48.3983
07/10/2021;578.96;165.37;156;227.8375;3302.43;256.825;54.75;25.17;52.235;27.695;282.95;17.3;24.03;0.6896;1157.85;157.36;0.9317;39.53;0.1344;100.061;6.903;11.704;1.1552;126.05;162.94;289.95;1.1786;102.353;109.5;717.05;589.69;101.77;9.31;170.19;67.1536;43.088;10.8395;133.13;37.81;131.81;16.02;76.0022;80.02;739.2;996.2404;130.83;248.32;126.83;81.94;151.54;294.85;99.487;0.1008;144.02;156.39;540.73;17.74;87.43;12.7;127.84;383.72;23.07;41.85;274.58;0.09851;135.5147;67.0864;12.8164;13.7651;48.22;140.92;113.66;51.87;0.8656;30.405;230.55;49.1015
08/10/2021;576.86;166.12;161.52;234.07;3288.62;256.1;54.06;25.24;52.235;28.07;284.14;17.17;23.81;0.6927;1156.97;157.74;0.9318;39.21;0.1344;100.061;6.919;11.598;1.1569;126.13;164.2;289.27;1.1766;102.328;109.5;716.23;588.62;101.76;9.39;170;67.1536;43.088;10.821;133.01;38.04;132.29;16.22;76.0022;80.1;729.49;996.2841;130.64;247.7;125.27;80.63;151.54;294.85;99.567;0.1012;143.6;156.03;541.72;17.69;86.66;12.69;126.55;400.76;23.4;43.996;272.48;0.09888;135.5147;67.0864;12.8266;13.658;50.48;140.02;115.26;54.2425;0.864;30.405;230.27;48.8221
09/10/2021;576.86;166.12;161.52;234.07;3288.62;256.1;54.06;25.24;52.235;28.07;284.14;17.17;23.81;0.6927;1156.97;157.74;0.9318;39.21;0.1344;100.061;6.919;11.598;1.1569;126.13;164.2;289.27;1.1766;102.328;109.5;716.23;588.62;101.76;9.39;170;67.1536;43.088;10.821;133.01;38.04;132.29;16.22;76.0022;80.1;729.49;996.2841;130.64;247.7;125.27;80.63;151.54;294.85;99.567;0.1012;143.6;156.03;541.72;17.69;86.66;12.69;126.55;400.76;23.4;43.996;272.48;0.09888;135.5147;67.0864;12.8266;13.658;50.48;140.02;115.26;54.2425;0.864;30.405;230.27;48.8221
10/10/2021;576.86;166.12;161.52;234.07;3288.62;256.1;54.06;25.24;52.235;28.07;284.14;17.17;23.81;0.6927;1156.97;157.74;0.9318;39.21;0.1344;100.061;6.919;11.598;1.1569;126.13;164.2;289.27;1.1766;102.328;109.5;716.23;588.62;101.76;9.39;170;67.1536;43.088;10.821;133.01;38.04;132.29;16.22;76.0022;80.1;729.49;996.2841;130.64;247.7;125.27;80.63;151.54;294.85;99.567;0.1012;143.6;156.03;541.72;17.69;86.66;12.69;126.55;400.76;23.4;43.996;272.48;0.09888;135.5147;67.0864;12.8266;13.658;50.48;140.02;115.26;54.2425;0.864;30.405;230.27;48.8221
11/10/2021;573.07;166.12;163.95;229.355;3246.3;255.7755;54.79;26.235;52.235;27.5865;280.93;17.1;23.62;0.6934;1156.97;157.99;0.9331;39.16;0.1344;100.061;6.748;11.57;1.1552;126.22;164.24;289.12;1.1767;102.328;109.5;715.15;587.47;101.74;9.45;170.105;66;43.088;10.8905;133.02;37.87;132.23;16.3;76.0022;79.96;723.94;996.2161;130.49;246.58;123.54;79.93;151.54;294.23;99.72;0.1008;143.6;156.24;542.32;17.63;85.95;12.68;124.94;384.9301;23.435;44.844;273.75;0.0987;135.5147;66.99;12.7889;13.5916;49.38;139.54;117.78;53.44;0.8655;30.405;225.11;48.8221
12/10/2021;580.69;166.12;163;227.75;3247.33;255.65;55.19;26.265;52.235;27.5865;278.62;17.1;23.69;0.6956;1153.05;156.1;0.9318;39.06;0.1344;100.061;6.765;11.552;1.153;126.21;163.45;288.9;1.1783;102.33;111.73;713.68;586.47;101.71;9.37;170.3;66;43.3;10.74;132.81;37.64;131.23;16.11;76.0022;80;733.35;996.1941;130.87;244.52;122.93;79.59;151.54;292.88;99.92;0.1014;142.99;156.93;534.78;17.62;86.17;12.67;122.95;381.51;23.65;43.0075;279;0.09871;135.5147;66.99;12.7483;13.6354;51.17;140.16;116.15;52.75;0.8673;30.405;224.05;48.6395
13/10/2021;591.12;163.71;167.4;226.04;3284.28;256.3;54.9;26.59;52.235;27.29;277.9;17.33;23.88;0.6931;1153.73;157.25;0.9334;39.69;0.1344;100.061;6.83;11.628;1.1594;127.08;163.63;290.06;1.1781;102.31;111.73;714.14;587.67;101.71;9.42;173.395;66;43.3;10.74;132.8;37.64;131.57;16.1;76.0022;77.82;761.285;996.163;131.84;242.65;122.57;78.95;151.65;296.31;97.881;0.1015;143.2;157.99;537.96;17.66;87.19;12.69;125.04;381.5001;23.37;44.114;284.41;0.09926;135.5147;66.15;12.7326;13.8435;49.26;142.5;116.15;51.86;0.8623;30.405;222.46;48.7799
14/10/2021;607.51;165.4039;166.78;227.5;3299.86;257.525;56.43;27.38;52.235;27.68;281.64;17.57;24.32;0.6971;1157.75;157.25;0.9336;40.16;0.1344;100.061;6.94;11.544;1.1597;128.22;164.59;291.53;1.179;102.288;112.03;715.86;589.73;101.76;9.48;173.875;67.5138;43.3;10.85;132.8;37.64;132.44;16.28;76.0022;79.16;774.92;996.0742;133.51;244.55;124.8;78.33;151.65;302.75;98.705;0.1021;143.92;159.26;544.46;17.74;88.82;12.71;128.66;384.5;23.57;43.68;290.02;0.09987;135.5147;66.15;12.8772;14.0237;51.17;143.47;116.15;52.8975;0.8623;30.405;225.18;49.4184
15/10/2021;610.09;166.84;168;231.5;3409.02;257.0481;55;27.655;52.235;27.87;284.21;17.79;24.48;0.6973;1159.06;159.68;0.9338;40.4;0.1344;100.061;6.919;11.654;1.1601;128.7;166.15;292.9;1.1853;102.291;112.03;715.52;588.9;101.76;9.56;171.44;67.5138;44.4398;11;133.06;38.73;134.35;16.57;76.0022;79.64;768.08;996.0908;134.72;242.25;127.75;78.33;151.65;304.21;100.33;0.1024;144.29;158.81;548.63;17.74;89.37;12.71;130.2;388.125;23.99;44.16;291.66;0.10012;135.5147;66.15;12.979;14.133;51.08;143.81;117.13;52.1701;0.8621;30.405;230.99;49.5317
16/10/2021;610.09;166.84;168;231.5;3409.02;257.0481;55;27.655;52.235;27.87;284.21;17.79;24.48;0.6973;1159.06;159.68;0.9338;40.4;0.1344;100.061;6.919;11.654;1.1601;128.7;166.15;292.9;1.1853;102.291;112.03;715.52;588.9;101.76;9.56;171.44;67.5138;44.4398;11;133.06;38.73;134.35;16.57;76.0022;79.64;768.08;996.0908;134.72;242.25;127.75;78.33;151.65;304.21;100.33;0.1024;144.29;158.81;548.63;17.74;89.37;12.71;130.2;388.125;23.99;44.16;291.66;0.10012;135.5147;66.15;12.979;14.133;51.08;143.81;117.13;52.1701;0.8621;30.405;230.99;49.5317
17/10/2021;610.09;166.84;168;231.5;3409.02;257.0481;55;27.655;52.235;27.87;284.21;17.79;24.48;0.6973;1159.06;159.68;0.9338;40.4;0.1344;100.061;6.919;11.654;1.1601;128.7;166.15;292.9;1.1853;102.291;112.03;715.52;588.9;101.76;9.56;171.44;67.5138;44.4398;11;133.06;38.73;134.35;16.57;76.0022;79.64;768.08;996.0908;134.72;242.25;127.75;78.33;151.65;304.21;100.33;0.1024;144.29;158.81;548.63;17.74;89.37;12.71;130.2;388.125;23.99;44.16;291.66;0.10012;135.5147;66.15;12.979;14.133;51.08;143.81;117.13;52.1701;0.8621;30.405;230.99;49.5317
18/10/2021;622.83;166.84;166.82;228.01;3446.74;256.7099;55.25;27.66;52.235;27.63;282.59;17.69;24.7;0.6957;1157.61;160.43;0.9323;40.35;0.1344;100.061;6.906;11.6;1.161;128.2;166.41;291.09;1.1823;102.264;112.03;714.31;587.82;101.72;9.56;171.15;67.5938;44.4398;10.9955;133.21;38.28;133.63;16.38;76.0022;79.42;752.79;996.1949;135.34;242.26;120.72;77.15;154.0231;307.29;100.322;0.1023;144.04;158.09;548.48;17.71;90.06;12.7;130.12;390.0001;24.385;42.902;291.7;0.09943;135.5147;66.15;12.9261;14.0876;52.07;143.67;116.21;52.1875;0.8612;31.3725;230.65;49.0657
19/10/2021;636.07;166.2743;177;233.99;3444.15;255.9352;56.04;27.77;51.8953;27.67;284.83;17.94;24.95;0.6952;1158.26;161.24;0.9313;40.56;0.1344;100.061;7.081;11.818;1.1633;128.31;166.69;292.16;1.1857;102.236;112.03;713.65;586.56;101.72;9.61;171.29;67.5938;44.4398;10.9955;133.21;38.96;135.49;16.61;76.0022;79.12;746.05;995.9833;135.99;242.77;122.2;79.49;153.04;308.23;100.425;0.1029;144.08;160.1;555.64;17.71;90.71;12.7;132.5;385;24.26;44.5375;292.34;0.09969;135.5147;66.15;13.012;14.1445;52.37;144.46;117.89;52.1875;0.8596;32.2646;233.52;49.6199
20/10/2021;632.37;168.62;177.18;232.5;3415.06;256.182;57.04;28.045;51.8953;28.05;287.49;18.11;25;0.6967;1158.16;161.29;0.934;40.49;0.1344;100.061;7.21;12.002;1.1651;128.51;167.18;292.3;1.1866;102.222;115.16;714.37;587.46;101.74;9.69;172.595;67.5938;44.4398;11.14;133.34;38.81;135.7;16.52;76.0022;79.92;764.17;996.0517;136.14;239.72;121.79;81.07;153.04;307.41;100.807;0.1032;143.9;161.31;559.02;17.69;90.31;12.69;132.16;378.54;24.51;47;290.09;0.09991;135.5147;66.15;13.1;14.165;51.63;145.58;119.74;53.8;0.8583;32.2646;231.42;50.0527
21/10/2021;638.66;168.17;177.42;231.355;3435.01;255.8468;55.33;27;51.8953;27.81;286.82;18.17;25.27;0.6955;1157.58;160.72;0.9368;40.64;0.1344;100.061;7.173;12.098;1.1623;128.51;167.91;290.3;1.1866;102.191;115.16;713.39;586.6;101.72;9.7;172.245;67.5938;44.4398;11.14;133.2;38.62;134.28;16.27;76.0022;80.02;773.39;996.1401;136.8;241.4;121.65;81.17;153.04;310.76;99.812;0.1029;143.58;159.18;558.84;17.64;91.05;12.68;133.05;393;24.1;47.802;289.81;0.1;135.5147;66.15;13.0895;14.2002;52.28;146.23;119.93;54.205;0.8602;32.2646;230.24;50.2046
22/10/2021;643.58;168.17;177.7;231.955;3335.55;255.7721;55.69;27.18;53.8;27.85;289.24;18.38;25.28;0.6944;1156.82;160.64;0.9374;40.93;0.1344;100.061;7.127;12.162;1.1643;128.94;168.14;289.41;1.1812;102.182;115.16;713.17;586.42;101.7;9.72;174.23;67.5938;44.4398;11.1944;133.04;39.22;136.05;16.37;76.0022;80.36;778.98;996.1199;136.7;238.44;123.09;81.15;153.04;309.16;99.95;0.1028;143.55;159.97;559.47;17.66;90.25;12.68;131.62;384.08;24.1;47.39;292.56;0.10016;135.5147;68.55;13.1411;14.2425;51.015;147.14;121.47;54.378;0.8587;33.14;231.23;50.3513
23/10/2021;643.58;168.17;177.7;231.955;3335.55;255.7721;55.69;27.18;53.8;27.85;289.24;18.38;25.28;0.6944;1156.82;160.64;0.9374;40.93;0.1344;100.061;7.127;12.162;1.1643;128.94;168.14;289.41;1.1812;102.182;115.16;713.17;586.42;101.7;9.72;174.23;67.5938;44.4398;11.1944;133.04;39.22;136.05;16.37;76.0022;80.36;778.98;996.1199;136.7;238.44;123.09;81.15;153.04;309.16;99.95;0.1028;143.55;159.97;559.47;17.66;90.25;12.68;131.62;384.08;24.1;47.39;292.56;0.10016;135.5147;68.55;13.1411;14.2425;51.015;147.14;121.47;54.378;0.8587;33.14;231.23;50.3513
24/10/2021;643.58;168.17;177.7;231.955;3335.55;255.7721;55.69;27.18;53.8;27.85;289.24;18.38;25.28;0.6944;1156.82;160.64;0.9374;40.93;0.1344;100.061;7.127;12.162;1.1643;128.94;168.14;289.41;1.1812;102.182;115.16;713.17;586.42;101.7;9.72;174.23;67.5938;44.4398;11.1944;133.04;39.22;136.05;16.37;76.0022;80.36;778.98;996.1199;136.7;238.44;123.09;81.15;153.04;309.16;99.95;0.1028;143.55;159.97;559.47;17.66;90.25;12.68;131.62;384.08;24.1;47.39;292.56;0.10016;135.5147;68.55;13.1411;14.2425;51.015;147.14;121.47;54.378;0.8587;33.14;231.23;50.3513
